Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD41,OUT035,1716.213779
FDE52,OUT049,1716.213779
NCT18,OUT019,471.3068467
FDJ32,OUT018,858.3665937
FDE16,OUT046,3845.930347
FDZ09,OUT045,2785.659303
DRZ11,OUT046,1716.213779
FDK41,OUT049,1716.213779
FDE56,OUT049,858.3665937
FDH34,OUT013,2785.659303
DRI49,OUT013,1716.213779
DRI59,OUT046,3845.930347
DRC36,OUT049,2785.659303
FDS15,OUT019,207.1305035
FDI07,OUT018,2785.659303
FDZ15,OUT018,1716.213779
NCX41,OUT027,5669.163351
NCO29,OUT019,471.3068467
FDF57,OUT013,2785.659303
FDI33,OUT035,1716.213779
DRJ47,OUT049,2785.659303
FDB34,OUT046,1716.213779
FDY22,OUT027,2846.400823
DRL11,OUT017,2785.659303
FDY46,OUT035,2785.659303
FDG17,OUT013,3845.930347
FDE52,OUT018,1716.213779
DRP47,OUT027,5669.163351
FDO01,OUT010,207.1305035
FDL09,OUT046,2785.659303
FDR57,OUT013,2785.659303
DRD37,OUT035,858.3665937
FDQ36,OUT027,858.3665937
FDL33,OUT049,2785.659303
FDL48,OUT045,858.3665937
FDL28,OUT049,3845.930347
NCN29,OUT046,858.3665937
FDO13,OUT035,2785.659303
FDB38,OUT045,2785.659303
FDI36,OUT035,2785.659303
FDI58,OUT035,1716.213779
FDH22,OUT018,1716.213779
FDQ27,OUT013,1716.213779
FDT33,OUT046,2785.659303
FDC56,OUT045,1716.213779
FDF14,OUT046,2785.659303
FDQ39,OUT017,2785.659303
NCM43,OUT017,2785.659303
FDS46,OUT035,1716.213779
FDI22,OUT049,3845.930347
NCE43,OUT045,2785.659303
FDZ36,OUT010,471.3068467
FDR13,OUT019,207.1305035
FDP46,OUT018,1716.213779
FDW56,OUT019,471.3068467
FDB40,OUT017,2785.659303
FDM28,OUT018,2785.659303
FDV49,OUT013,3845.930347
NCS53,OUT018,2785.659303
FDO03,OUT049,3845.930347
FDT15,OUT035,2785.659303
FDD33,OUT049,3845.930347
FDX13,OUT017,3845.930347
FDH60,OUT013,2785.659303
DRH51,OUT046,1716.213779
NCL07,OUT049,858.3665937
FDW51,OUT045,3845.930347
FDF21,OUT019,471.3068467
FDH26,OUT019,207.1305035
FDJ03,OUT049,858.3665937
FDU35,OUT017,1716.213779
DRL01,OUT018,3845.930347
FDE59,OUT045,858.3665937
FDI60,OUT035,858.3665937
DRH39,OUT035,1716.213779
FDK36,OUT049,858.3665937
FDN52,OUT045,1716.213779
FDU12,OUT017,3845.930347
NCT05,OUT027,5669.163351
FDS37,OUT027,2846.400823
FDK24,OUT017,858.3665937
DRF36,OUT013,2785.659303
FDN46,OUT010,207.1305035
NCN06,OUT045,2785.659303
FDD59,OUT035,1716.213779
FDM14,OUT045,1716.213779
FDO10,OUT018,858.3665937
FDU35,OUT013,1716.213779
NCA30,OUT018,2785.659303
NCO41,OUT049,1716.213779
FDI24,OUT046,2785.659303
FDZ16,OUT046,2785.659303
FDV47,OUT046,1716.213779
FDV16,OUT045,858.3665937
FDZ22,OUT035,1716.213779
FDO20,OUT010,471.3068467
FDW38,OUT013,858.3665937
FDW52,OUT045,2785.659303
FDT43,OUT019,207.1305035
NCS29,OUT045,3845.930347
NCC31,OUT017,2785.659303
FDA21,OUT017,2785.659303
FDQ55,OUT046,1716.213779
NCE54,OUT049,858.3665937
FDD45,OUT017,1716.213779
NCP17,OUT017,858.3665937
FDR47,OUT035,2785.659303
DRM35,OUT013,2785.659303
FDR47,OUT019,471.3068467
FDX19,OUT010,471.3068467
FDV22,OUT027,4117.317713
FDQ46,OUT027,2846.400823
DRO47,OUT045,1716.213779
FDB44,OUT010,471.3068467
FDN02,OUT010,471.3068467
FDW10,OUT045,2785.659303
FDJ41,OUT019,471.3068467
FDM50,OUT046,858.3665937
FDW10,OUT035,2785.659303
FDY48,OUT049,1716.213779
NCE30,OUT027,5669.163351
FDO04,OUT045,858.3665937
FDQ26,OUT010,207.1305035
NCX29,OUT018,2785.659303
FDE39,OUT046,1716.213779
NCR54,OUT027,5669.163351
NCP55,OUT027,858.3665937
FDX22,OUT017,3845.930347
FDI05,OUT035,858.3665937
FDC51,OUT027,2846.400823
FDC10,OUT013,1716.213779
FDJ46,OUT045,2785.659303
FDV10,OUT010,207.1305035
FDX12,OUT027,5669.163351
FDL43,OUT019,207.1305035
DRB13,OUT046,2785.659303
FDF59,OUT027,2846.400823
FDT35,OUT049,2785.659303
NCJ19,OUT035,858.3665937
FDT35,OUT018,2785.659303
FDI48,OUT046,858.3665937
DRC24,OUT019,471.3068467
NCZ05,OUT017,1716.213779
FDJ57,OUT049,2785.659303
FDX11,OUT017,2785.659303
FDE09,OUT035,1716.213779
NCK06,OUT049,1716.213779
DRE37,OUT017,2785.659303
FDV56,OUT046,1716.213779
FDY43,OUT017,2785.659303
FDV35,OUT013,2785.659303
FDF05,OUT019,471.3068467
FDA36,OUT035,2785.659303
FDS13,OUT027,5669.163351
FDU47,OUT013,1716.213779
FDI36,OUT010,471.3068467
FDH48,OUT046,1716.213779
FDZ14,OUT013,1716.213779
FDS46,OUT013,1716.213779
FDE21,OUT017,1716.213779
FDA26,OUT049,3845.930347
FDV12,OUT046,1716.213779
FDL46,OUT019,207.1305035
FDN57,OUT013,1716.213779
NCJ18,OUT017,1716.213779
FDO36,OUT045,2785.659303
FDX55,OUT018,3845.930347
FDT25,OUT019,207.1305035
FDD16,OUT049,858.3665937
NCX18,OUT013,2785.659303
NCG55,OUT018,1716.213779
NCV18,OUT049,1716.213779
NCS18,OUT035,1716.213779
FDC37,OUT045,1716.213779
FDE47,OUT046,1716.213779
DRG49,OUT019,471.3068467
FDC39,OUT049,3845.930347
FDH24,OUT019,471.3068467
FDV39,OUT027,5669.163351
NCL17,OUT045,1716.213779
NCY53,OUT035,1716.213779
FDH52,OUT013,858.3665937
NCD19,OUT018,858.3665937
FDI44,OUT046,858.3665937
DRD49,OUT027,5669.163351
FDN08,OUT035,1716.213779
FDO20,OUT027,5669.163351
FDY02,OUT046,3845.930347
FDX23,OUT045,1716.213779
FDX01,OUT017,1716.213779
FDH20,OUT027,2846.400823
NCX41,OUT017,3845.930347
FDD21,OUT027,2846.400823
DRH11,OUT019,207.1305035
DRE60,OUT018,3845.930347
FDB10,OUT013,3845.930347
FDH38,OUT013,1716.213779
NCL07,OUT018,858.3665937
FDD48,OUT046,1716.213779
NCT54,OUT027,2846.400823
FDF32,OUT027,5669.163351
DRH51,OUT045,1716.213779
DRG03,OUT035,2785.659303
NCY42,OUT019,207.1305035
FDH32,OUT017,1716.213779
NCJ06,OUT027,2846.400823
FDH47,OUT027,2846.400823
FDZ08,OUT018,1716.213779
FDK16,OUT017,1716.213779
DRG01,OUT018,858.3665937
NCM53,OUT027,2846.400823
NCB07,OUT035,2785.659303
NCZ06,OUT035,3845.930347
FDU48,OUT049,1716.213779
NCB55,OUT027,858.3665937
FDP15,OUT013,3845.930347
FDF17,OUT046,2785.659303
NCN06,OUT049,2785.659303
DRM48,OUT018,858.3665937
FDH10,OUT046,2785.659303
FDC60,OUT018,1716.213779
FDE35,OUT018,858.3665937
DRI23,OUT013,2785.659303
NCR38,OUT013,3845.930347
FDP04,OUT035,858.3665937
NCW17,OUT045,1716.213779
FDX34,OUT017,1716.213779
NCK53,OUT045,1716.213779
NCO54,OUT010,207.1305035
NCH55,OUT046,1716.213779
FDT44,OUT027,2846.400823
DRG49,OUT046,3845.930347
FDX46,OUT010,207.1305035
DRG36,OUT049,2785.659303
FDU37,OUT049,1716.213779
FDK10,OUT049,2785.659303
DRF37,OUT027,5669.163351
FDC44,OUT035,1716.213779
FDP15,OUT046,3845.930347
FDZ27,OUT027,858.3665937
FDY22,OUT019,207.1305035
DRG51,OUT035,2785.659303
FDN58,OUT045,3845.930347
FDW01,OUT049,2785.659303
FDX24,OUT018,1716.213779
FDO51,OUT017,858.3665937
FDJ52,OUT027,4117.317713
NCY06,OUT010,207.1305035
FDE20,OUT018,2785.659303
FDT23,OUT010,207.1305035
FDQ51,OUT046,858.3665937
FDE35,OUT046,858.3665937
FDB46,OUT013,3845.930347
NCG19,OUT035,3845.930347
NCL06,OUT018,3845.930347
FDT36,OUT019,207.1305035
FDC56,OUT049,1716.213779
FDJ26,OUT049,3845.930347
FDZ59,OUT017,2785.659303
FDV11,OUT027,4117.317713
FDR13,OUT010,207.1305035
FDI15,OUT018,3845.930347
FDF47,OUT018,3845.930347
NCB54,OUT019,207.1305035
NCK19,OUT027,5669.163351
FDX16,OUT017,2785.659303
FDL50,OUT045,1716.213779
NCE31,OUT035,858.3665937
DRJ01,OUT049,2785.659303
FDE22,OUT013,2785.659303
FDY20,OUT019,207.1305035
NCO14,OUT045,858.3665937
NCR50,OUT017,2785.659303
DRM47,OUT017,2785.659303
FDO27,OUT010,207.1305035
FDJ20,OUT027,2846.400823
NCX17,OUT013,3845.930347
FDG59,OUT049,858.3665937
FDD52,OUT045,1716.213779
FDO48,OUT017,3845.930347
FDC59,OUT019,207.1305035
FDS15,OUT018,1716.213779
FDB47,OUT035,3845.930347
FDV14,OUT019,207.1305035
FDB27,OUT013,2785.659303
FDA35,OUT035,1716.213779
FDN51,OUT018,3845.930347
FDO39,OUT019,471.3068467
FDB28,OUT049,2785.659303
DRJ25,OUT046,858.3665937
FDH46,OUT027,2846.400823
FDI10,OUT045,2785.659303
FDU21,OUT018,858.3665937
FDD09,OUT049,2785.659303
FDD10,OUT046,2785.659303
FDN31,OUT010,471.3068467
FDA46,OUT018,2785.659303
FDM56,OUT046,1716.213779
FDF11,OUT010,471.3068467
FDS32,OUT018,1716.213779
NCM06,OUT013,2785.659303
FDZ26,OUT045,3845.930347
FDO01,OUT013,1716.213779
FDJ46,OUT049,2785.659303
FDG26,OUT019,471.3068467
FDZ38,OUT035,2785.659303
NCO55,OUT013,1716.213779
FDT60,OUT035,1716.213779
FDW37,OUT049,1716.213779
NCK42,OUT018,3845.930347
FDA45,OUT046,2785.659303
FDW55,OUT018,3845.930347
FDY44,OUT017,2785.659303
FDQ31,OUT017,1716.213779
FDM09,OUT049,2785.659303
FDH12,OUT018,1716.213779
NCQ43,OUT035,1716.213779
FDT33,OUT035,2785.659303
NCT41,OUT018,2785.659303
DRJ25,OUT010,207.1305035
NCQ41,OUT046,2785.659303
NCN17,OUT049,1716.213779
DRO35,OUT027,2846.400823
FDU27,OUT018,858.3665937
FDY43,OUT027,4117.317713
FDG46,OUT035,1716.213779
DRL49,OUT018,2785.659303
NCB55,OUT049,858.3665937
FDK28,OUT049,3845.930347
FDO49,OUT045,858.3665937
FDT03,OUT013,2785.659303
FDW33,OUT027,2846.400823
FDR02,OUT035,1716.213779
FDF50,OUT013,2785.659303
FDA40,OUT018,1716.213779
NCT53,OUT018,2785.659303
FDY60,OUT035,1716.213779
FDP44,OUT027,2846.400823
NCQ50,OUT045,3845.930347
NCC30,OUT017,2785.659303
FDQ60,OUT018,1716.213779
FDG41,OUT046,1716.213779
FDQ03,OUT046,3845.930347
FDM03,OUT045,1716.213779
FDZ51,OUT018,1716.213779
DRF51,OUT035,858.3665937
FDF39,OUT017,3845.930347
FDW52,OUT035,2785.659303
FDY22,OUT049,2785.659303
FDG14,OUT013,2785.659303
FDA57,OUT017,858.3665937
FDL45,OUT019,207.1305035
FDX28,OUT046,1716.213779
NCQ54,OUT013,2785.659303
FDH40,OUT045,1716.213779
FDU52,OUT035,2785.659303
FDT60,OUT010,207.1305035
FDK08,OUT045,1716.213779
FDN04,OUT049,2785.659303
FDE50,OUT013,2785.659303
FDI16,OUT049,858.3665937
FDM50,OUT049,858.3665937
NCV30,OUT049,858.3665937
FDT44,OUT013,1716.213779
FDY60,OUT013,2785.659303
FDT56,OUT017,858.3665937
FDV58,OUT018,2785.659303
FDU04,OUT013,1716.213779
NCN05,OUT027,5669.163351
FDI53,OUT018,2785.659303
FDD34,OUT046,2785.659303
FDW47,OUT027,2846.400823
FDT51,OUT027,2846.400823
FDO27,OUT013,1716.213779
NCQ18,OUT018,1716.213779
NCW05,OUT013,1716.213779
FDI15,OUT010,471.3068467
NCH43,OUT010,471.3068467
FDT40,OUT049,1716.213779
NCG19,OUT017,3845.930347
NCM30,OUT035,858.3665937
FDB38,OUT017,2785.659303
FDB22,OUT046,2785.659303
FDC58,OUT046,858.3665937
NCI29,OUT013,1716.213779
FDA23,OUT010,207.1305035
DRG48,OUT013,2785.659303
FDV21,OUT013,1716.213779
NCG18,OUT019,207.1305035
FDG40,OUT045,858.3665937
FDU24,OUT018,1716.213779
FDA22,OUT049,2785.659303
FDY35,OUT046,858.3665937
FDJ15,OUT045,2785.659303
NCW18,OUT018,3845.930347
FDK56,OUT018,2785.659303
FDF44,OUT046,1716.213779
FDP51,OUT049,1716.213779
FDU22,OUT027,2846.400823
FDM28,OUT017,2785.659303
NCL42,OUT046,3845.930347
FDJ15,OUT019,471.3068467
FDI32,OUT018,1716.213779
DRL11,OUT046,2785.659303
DRO59,OUT018,858.3665937
FDA07,OUT019,207.1305035
NCO53,OUT013,2785.659303
FDO21,OUT045,3845.930347
FDW39,OUT045,2785.659303
NCV17,OUT013,1716.213779
FDE22,OUT046,2785.659303
NCB06,OUT018,2785.659303
DRF48,OUT017,2785.659303
FDB05,OUT013,3845.930347
FDP28,OUT027,5669.163351
FDP23,OUT046,3845.930347
NCS41,OUT018,2785.659303
FDS40,OUT018,858.3665937
FDA16,OUT017,3845.930347
FDN20,OUT035,2785.659303
FDF04,OUT027,5669.163351
DRG36,OUT018,2785.659303
FDW16,OUT018,1716.213779
FDU09,OUT017,858.3665937
FDW01,OUT046,2785.659303
FDB15,OUT045,3845.930347
NCJ17,OUT049,1716.213779
NCT18,OUT018,2785.659303
FDG16,OUT018,3845.930347
FDP27,OUT017,2785.659303
FDQ44,OUT027,2846.400823
FDL50,OUT027,2846.400823
FDW57,OUT027,5669.163351
FDS34,OUT013,1716.213779
NCV30,OUT035,858.3665937
FDD26,OUT018,2785.659303
FDA03,OUT045,2785.659303
FDS27,OUT018,2785.659303
FDM12,OUT013,2785.659303
NCV42,OUT027,2846.400823
NCS41,OUT046,2785.659303
FDN56,OUT018,1716.213779
DRK59,OUT046,3845.930347
NCG18,OUT046,1716.213779
NCN26,OUT017,1716.213779
FDI60,OUT027,858.3665937
NCI43,OUT049,858.3665937
NCL17,OUT049,1716.213779
FDQ19,OUT019,471.3068467
FDY43,OUT049,2785.659303
FDR36,OUT049,858.3665937
FDJ58,OUT049,2785.659303
DRY23,OUT045,858.3665937
FDK26,OUT027,5669.163351
DRH03,OUT045,1716.213779
FDC10,OUT010,207.1305035
FDD23,OUT013,2785.659303
FDP32,OUT045,1716.213779
FDO31,OUT035,1716.213779
FDQ57,OUT013,2785.659303
FDX32,OUT027,4117.317713
FDC39,OUT027,5669.163351
FDU55,OUT046,3845.930347
FDL45,OUT013,1716.213779
DRK37,OUT049,2785.659303
FDK22,OUT013,3845.930347
DRG37,OUT027,4117.317713
FDK22,OUT017,3845.930347
DRH36,OUT018,858.3665937
DRC36,OUT018,2785.659303
DRE03,OUT027,858.3665937
FDF34,OUT046,2785.659303
FDZ22,OUT046,1716.213779
FDC44,OUT010,207.1305035
FDN31,OUT027,5669.163351
FDO03,OUT017,3845.930347
FDA01,OUT049,858.3665937
NCH42,OUT049,3845.930347
FDF46,OUT018,1716.213779
DRL35,OUT046,858.3665937
FDW46,OUT049,858.3665937
FDB58,OUT046,1716.213779
FDD47,OUT018,2785.659303
NCO17,OUT045,1716.213779
FDJ26,OUT017,3845.930347
FDU37,OUT045,1716.213779
